-0.11109,0.0029704
-0.10456,0.015978
-0.099651,0.028992
-0.086582,0.05175
-0.075138,0.082658
-0.066957,0.11195
-0.057135,0.15426
-0.048125,0.19983
-0.039929,0.24867
-0.03336,0.30239
-0.027604,0.35938
-0.021844,0.42125
-0.016074,0.49452
-0.011938,0.56617
-0.0061509,0.66061
-0.0044532,0.74204
-0.00033105,0.79577
0.0021398,0.82508
0.0046014,0.84298
0.0086585,0.81691
0.011063,0.76479
0.013446,0.6866
0.015837,0.61819
0.018218,0.53675
0.020613,0.47323
0.022995,0.39341
0.02944,0.29567
0.036716,0.21584
0.046447,0.14578
0.057019,0.10666
0.069238,0.087074
0.085539,0.072362
0.10755,0.056004
0.13365,0.052662
0.15729,0.039555
0.19479,0.018261
0.2062,0.0084515
0.21925,0.0018943
0.23883,0.0018306
