-1.0133,1.29e-05
-1.01,2.47e-05
-1.0067,3.37e-05
-1.0032,4.11e-05
-0.99973,4.82e-05
-0.99615,5.54e-05
-0.99249,6.29e-05
-0.98875,7.1e-05
-0.98493,7.96e-05
-0.98103,8.86e-05
-0.97705,9.81e-05
-0.97298,0.000108
-0.96883,0.000119
-0.96459,0.000129
-0.96026,0.000141
-0.95584,0.000152
-0.95133,0.000164
-0.94672,0.000177
-0.94202,0.00019
-0.93723,0.000203
-0.93233,0.000217
-0.92733,0.000232
-0.92223,0.000246
-0.91703,0.000262
-0.91172,0.000278
-0.9063,0.000294
-0.90078,0.000311
-0.89514,0.000329
-0.88939,0.000347
-0.88353,0.000366
-0.87755,0.000385
-0.87145,0.000405
-0.86524,0.000428
-0.8589,0.000449
-0.85244,0.000468
-0.84585,0.000488
-0.83914,0.000508
-0.8323,0.000529
-0.82533,0.00055
-0.81823,0.000572
-0.81099,0.000594
-0.80362,0.000616
-0.79611,0.000639
-0.78847,0.000662
-0.78069,0.000685
-0.77276,0.00071
-0.7647,0.000735
-0.75649,0.00076
-0.74813,0.000787
-0.73963,0.000814
-0.73099,0.000841
-0.72219,0.000869
-0.71325,0.000897
-0.70415,0.000926
-0.69491,0.000954
-0.68551,0.000984
-0.67597,0.00101
-0.66627,0.00104
-0.65642,0.00108
-0.64642,0.00112
-0.63626,0.00115
-0.62595,0.00119
-0.61549,0.00123
-0.60488,0.00127
-0.59412,0.0013
-0.58321,0.00134
-0.57216,0.00139
-0.56095,0.00143
-0.5496,0.00148
-0.53811,0.00152
-0.52648,0.00156
-0.51472,0.00162
-0.50281,0.00167
-0.49078,0.00172
-0.47862,0.00177
-0.46634,0.00182
-0.45394,0.00186
-0.44142,0.00192
-0.4288,0.00197
-0.41608,0.00202
-0.40326,0.00209
-0.39036,0.00215
-0.37737,0.00219
-0.36432,0.00224
-0.3512,0.00229
-0.33803,0.00234
-0.32482,0.0024
-0.31158,0.00245
-0.29833,0.00251
-0.28507,0.00258
-0.27182,0.00265
-0.25889,0.00272
-0.24657,0.00279
-0.23482,0.00284
-0.22362,0.0029
-0.21295,0.00294
-0.20278,0.00298
-0.19309,0.00302
-0.18385,0.00305
-0.17505,0.00308
-0.16667,0.00311
-0.15868,0.00314
-0.15106,0.00316
-0.14381,0.00318
-0.1369,0.0032
-0.13032,0.00322
-0.12404,0.00324
-0.11807,0.00326
-0.11238,0.00327
-0.10696,0.00329
-0.10179,0.0033
-0.096874,0.00332
-0.092187,0.00333
-0.087721,0.00334
-0.083467,0.00335
-0.079413,0.00337
-0.075551,0.00338
-0.071871,0.00339
-0.068366,0.0034
-0.065026,0.00341
-0.061843,0.00342
-0.058809,0.00342
-0.055917,0.00343
-0.053161,0.00344
-0.050535,0.00345
-0.04803,0.00345
-0.045641,0.00346
-0.043361,0.00347
-0.041186,0.00347
-0.03911,0.00348
-0.03713,0.00349
-0.035241,0.00349
-0.033439,0.0035
-0.031718,0.00351
-0.030076,0.00351
-0.028506,0.00352
-0.027004,0.00352
-0.025569,0.00353
-0.024195,0.00354
-0.022881,0.00354
-0.021626,0.00355
-0.020424,0.00356
-0.019274,0.00356
-0.018171,0.00357
-0.017113,0.00357
-0.0161,0.00358
-0.01513,0.00358
-0.014201,0.00359
-0.013311,0.00359
-0.01246,0.0036
-0.011644,0.0036
-0.010862,0.00361
-0.010112,0.00361
-0.009376,0.00361
-0.008644,0.00362
-0.007918,0.00362
-0.007188,0.00362
-0.006468,0.00362
-0.005748,0.00362
-0.005028,0.00363
-0.004318,0.00363
-0.003618,0.00363
-0.002938,0.00363
-0.002258,0.00363
-0.001598,0.00363
-0.000958,0.00363
-0.000318,0.00363
0.000312,0.00363
0.000942,1.29e-05
0.001562,1.2e-05
0.002172,1.07e-05
0.002782,9.11e-06
0.003382,6.81e-06
0.003992,3.52e-06
0.004602,1.26e-06
0.005212,-1.42e-06
0.005842,-4.4e-06
0.006482,-7.6e-06
0.007142,-1.1e-05
0.007822,-1.45e-05
0.008512,-1.82e-05
0.009232,-2.2e-05
0.009972,-2.58e-05
0.010722,0.00363
0.011502,0.00364
0.012292,0.00364
0.013112,0.00364
0.013952,0.00364
0.014822,0.00365
0.015742,0.00365
0.016702,0.00365
0.017712,0.00366
0.018782,0.00366
0.019922,0.00367
0.021122,0.00367
0.022372,0.00368
0.023692,0.00369
0.025072,0.00369
0.026522,0.0037
0.028052,0.00371
0.029652,0.00372
0.031332,0.00373
0.033092,0.00374
0.034922,0.00375
0.036832,0.00376
0.038822,0.00377
0.040902,0.00378
0.043082,0.00379
0.045362,0.0038
0.047742,0.00382
0.050232,0.00383
0.052822,0.00385
0.055522,0.00386
0.058332,0.00388
0.061252,0.00389
0.064292,0.00391
0.067462,0.00393
0.070752,0.00394
0.074172,0.00396
0.077722,0.00398
0.081422,0.004
0.085262,0.00402
0.089242,0.00405
0.093382,0.00407
0.097672,0.00409
0.10212,0.00411
0.10673,0.00414
0.11151,0.00416
0.11647,0.00418
0.12161,0.00421
0.12693,0.00423
0.13245,0.00425
0.13816,0.00428
0.14406,0.0043
0.15018,0.00433
0.15651,0.00436
0.16305,0.00439
0.16983,0.00441
0.17683,0.00444
0.18408,0.00448
0.19147,0.00451
0.19893,0.00455
0.20644,0.00458
0.214,0.00462
0.22161,0.00466
0.22927,0.0047
0.23697,0.00474
0.24471,0.00478
0.25247,0.00482
0.26027,0.00487
0.2681,0.0049
0.27595,0.00495
0.28382,0.005
0.29171,0.00505
0.29961,0.0051
0.30753,0.00513
0.31546,0.00517
0.32339,0.00521
0.33133,0.00526
0.33927,0.0053
0.34721,0.00534
0.35515,0.00539
0.36308,0.00544
0.371,0.00548
0.37892,0.00551
0.38683,0.00555
0.39472,0.00561
0.4026,0.00565
0.41046,0.00568
0.41831,0.00572
0.42613,0.00577
0.43393,0.00581
0.44171,0.00585
0.44947,0.00589
0.4572,0.00592
0.46491,0.00596
0.47258,0.00601
0.48023,0.00604
0.48785,0.00608
0.49543,0.00612
0.50298,0.00615
0.5105,0.00618
0.51798,0.00622
0.52543,0.00625
0.53284,0.00629
0.54021,0.00632
0.54755,0.00635
0.55484,0.00639
0.5621,0.00642
0.56931,0.00645
0.57649,0.00648
0.58362,0.00651
0.59071,0.00654
0.59776,0.00657
0.60476,0.00661
0.61172,0.00663
0.61863,0.00666
0.6255,0.00669
0.63233,0.00672
0.63911,0.00675
0.64584,0.00677
0.65253,0.0068
0.65917,0.00682
0.66576,0.00685
0.67231,0.00688
0.67881,0.0069
0.68526,0.00693
0.69166,0.00695
0.69802,0.00697
0.70433,0.00699
0.71059,0.00701
0.7168,0.00703
0.72296,0.00705
0.72908,0.00707
0.73515,0.0071
0.74116,0.00712
0.74713,0.00714
0.75305,0.00717
0.75893,0.00719
0.76475,0.00721
0.77052,0.00723
0.77625,0.00725
0.78193,0.00727
0.78756,0.00729
0.79314,0.00731
0.79868,0.00733
0.80416,0.00734
0.8096,0.00736
0.81499,0.00738
0.82033,0.00739
0.82563,0.00741
0.83087,0.00742
0.83607,0.00744
0.84123,0.00745
0.84633,0.00747
0.85139,0.00749
0.85641,0.0075
0.86138,0.00752
0.8663,0.00753
0.87117,0.00755
0.876,0.00756
0.88078,0.00758
0.88552,0.00759
0.89022,0.00761
0.89487,0.00762
0.89947,0.00764
0.90403,0.00766
0.90855,0.00768
0.91302,0.0077
0.91745,0.00771
0.92184,0.00773
0.92618,0.00775
0.93048,0.00777
0.93474,0.00778
0.93896,0.0078
0.94313,0.00782
0.94726,0.00783
0.95135,0.00785
0.9554,0.00786
0.95941,0.00788
0.96338,0.00789
0.96731,0.0079
0.9712,0.00791
0.97505,0.00792
0.97886,0.00793
0.98263,0.00794
0.98637,0.00795
0.99006,0.00796
0.99372,0.00797
0.99734,0.00798
1.0009,0.00799
1.0045,0.00799
1.008,0.008
1.0114,0.00801
1.0149,0.00802
1.0183,0.00803
1.0216,0.00803
1.025,0.00804
1.0283,0.00804
1.0315,0.00805
1.0347,0.00805
1.0379,0.00806
1.0411,0.00806
1.0442,0.00808
